INCIDENTNU,INCIDENTNA,INCIDENTTY,FIREDATE,FINANCIALY,FIREYEAR,SEASON,DATERELIAB,SHAPE_Leng,SHAPE_Area,hecter2,REGION,shape_le_1,shape_ar_1,hect3,region_code
201211113,tulka,Bushfire,11/11/2012,2012/2013,2012,SPRING,1,199.2180965,2658.167157,0,Eyre and Western,38.56274375,24.81323519,30748633,5
201211113,tulka,Bushfire,11/11/2012,2012/2013,2012,SPRING,1,2178.274006,175218.8182,18,Eyre and Western,38.56274375,24.81323519,30748633,5
201211113,tulka,Bushfire,11/11/2012,2012/2013,2012,SPRING,1,804.517732,21455.35721,2,Eyre and Western,38.56274375,24.81323519,30748633,5
201211113,tulka,Bushfire,11/11/2012,2012/2013,2012,SPRING,1,297.1940019,4570.173898,0,Eyre and Western,38.56274375,24.81323519,30748633,5
201211113,tulka,Bushfire,11/11/2012,2012/2013,2012,SPRING,1,479.8320056,8140.28273,1,Eyre and Western,38.56274375,24.81323519,30748633,5
201211113,tulka,Bushfire,11/11/2012,2012/2013,2012,SPRING,1,115.7005922,773.081887,0,Eyre and Western,38.56274375,24.81323519,30748633,5
201211113,tulka,Bushfire,11/11/2012,2012/2013,2012,SPRING,1,65.88372327,286.7123655,0,Eyre and Western,38.56274375,24.81323519,30748633,5
201211113,tulka,Bushfire,11/11/2012,2012/2013,2012,SPRING,1,510.1823609,11754.22532,1,Eyre and Western,38.56274375,24.81323519,30748633,5
201211113,tulka,Bushfire,11/11/2012,2012/2013,2012,SPRING,1,45483.50261,17569452.94,1757,Eyre and Western,38.56274375,24.81323519,30748633,5
201211115,SOUTH PARA,Bushfire,11/11/2012,2012/2013,2012,SPRING,1,106.4329294,824.0295615,0,Adelaide Hills,2.341343387,0.137105197,169901,4
201211115,SOUTH PARA,Bushfire,11/11/2012,2012/2013,2012,SPRING,1,155.8386843,1793.733538,0,Adelaide Hills,2.341343387,0.137105197,169901,4
201211115,SOUTH PARA,Bushfire,11/11/2012,2012/2013,2012,SPRING,1,141.4913779,1331.386047,0,Adelaide Hills,2.341343387,0.137105197,169901,4
201211115,SOUTH PARA,Bushfire,11/11/2012,2012/2013,2012,SPRING,1,3568.586995,440842.1887,44,Adelaide Hills,2.341343387,0.137105197,169901,4
201211116,coomunga,Bushfire,11/20/2012,2012/2013,2012,SPRING,1,5304.579926,649375.3789,65,Eyre and Western,38.56274375,24.81323519,30748633,5
201211116,coomunga,Bushfire,11/20/2012,2012/2013,2012,SPRING,1,55809.60898,16920860.78,1692,Eyre and Western,38.56274375,24.81323519,30748633,5
201211120,Reedy Creek,Bushfire,11/21/2012,2012/2013,2012,SPRING,1,8524.47813,2641091.603,264,Limestone Coast,7.181517991,2.369442502,2936220,2
201211125,Kringin,Bushfire,11/28/2012,2012/2013,2012,SPRING,2,2662.930576,331039.3677,33,Murray and Mallee,11.96083426,5.373849443,6659290,3
201211132,TRURO,Bushfire,11/24/2012,2012/2013,2012,SPRING,1,8930.119944,2560964.271,256,Murray and Mallee,11.96083426,5.373849443,6659290,3
201212131,Yellabinna RR,Bushfire,12/7/2012,2012/2013,2012,SUMMER,6,255059.1447,331798365.7,33180,Eyre and Western,38.56274375,24.81323519,30748633,5
201212138,Humbug Scrub,Bushfire,12/18/2012,2012/2013,2012,SUMMER,1,391.1841826,11203.29083,1,Northern Adelaide,2.16371037,0.084906237,105216,1
201212140,Cobbler Ck (Salisbury East),Bushfire,12/19/2012,2012/2013,2012,SUMMER,1,257.9865658,4891.631935,0,Northern Adelaide,2.16371037,0.084906237,105216,1
201212148,Marcollat,Bushfire,12/23/2012,2012/2013,2012,SUMMER,1,38995.07136,61096154.97,6110,Limestone Coast,7.181517991,2.369442502,2936220,2
201301149,Seagers Road Macgillivray,Bushfire,1/3/2013,2012/2013,2013,SUMMER,1,5467.920502,908098.095,91,Fleurieu and Kangaroo Island,8.17388618,1.534161513,908263,8
201301150,Sevenhill,Bushfire,1/1/2013,2012/2013,2013,SUMMER,1,2563.525459,309111.68,31,Yorke and Mid North,11.97730165,4.86429582,6028591,6
201301153,Bundaleer North,Bushfire,1/16/2013,2012/2013,2013,SUMMER,1,33590.13704,25218333.49,2522,Yorke and Mid North,11.97730165,4.86429582,6028591,6
201302162,Coffin Bay (Uley),Bushfire,2/15/2013,2012/2013,2013,SUMMER,1,776.0208721,16951.75398,2,Eyre and Western,38.56274375,24.81323519,30748633,5
201302163,Cygnet River,Bushfire,2/18/2013,2012/2013,2013,SUMMER,1,4110.308215,678700.3447,68,Fleurieu and Kangaroo Island,8.17388618,1.534161513,908263,8
201302164,Tilley Swamp,Bushfire,2/16/2013,2012/2013,2013,SUMMER,1,38194.07136,17358017.16,1736,Limestone Coast,7.181517991,2.369442502,2936220,2
201303061,Canunda grasslands,Prescribed Burn,4/9/2013,2012/2013,2013,AUTUMN,1,676.7001806,19395.32068,2,Limestone Coast,7.181517991,2.369442502,2936220,2
201303081,Mokota Hills 3,Prescribed Burn,3/25/2013,2012/2013,2013,AUTUMN,1,2839.298618,520129.1754,52,Yorke and Mid North,11.97730165,4.86429582,6028591,6
201303141,Olympic Block A2013,Prescribed Burn,3/20/2013,2012/2013,2013,AUTUMN,2,6249.29869,851282.666,85,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303141,Olympic Block A2013,Prescribed Burn,3/20/2013,2012/2013,2013,AUTUMN,2,3837.017353,398142.9248,40,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303141,Olympic Block A2013,Prescribed Burn,3/20/2013,2012/2013,2013,AUTUMN,2,8637.345076,1396563.353,140,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303141,Olympic Block A2013,Prescribed Burn,3/20/2013,2012/2013,2013,AUTUMN,2,3824.578978,631605.8667,63,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303141,Olympic Block A2013,Prescribed Burn,3/20/2013,2012/2013,2013,AUTUMN,2,2707.32006,325750.439,33,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303141,Olympic Block A2013,Prescribed Burn,3/20/2013,2012/2013,2013,AUTUMN,2,5261.229171,1046412.927,105,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303141,Olympic Block A2013,Prescribed Burn,3/20/2013,2012/2013,2013,AUTUMN,2,2877.414781,300159.8223,30,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303141,Olympic Block A2013,Prescribed Burn,3/20/2013,2012/2013,2013,AUTUMN,2,8828.340278,1159482.487,116,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303141,Olympic Block A2013,Prescribed Burn,3/20/2013,2012/2013,2013,AUTUMN,2,24899.22882,8294615.028,829,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303142,Toby's Block A2013,Prescribed Burn,3/21/2013,2012/2013,2013,AUTUMN,1,3772.29993,383462.1615,38,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303142,Toby's Block A2013,Prescribed Burn,3/21/2013,2012/2013,2013,AUTUMN,1,7413.84479,1022114.381,102,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303142,Toby's Block A2013,Prescribed Burn,3/21/2013,2012/2013,2013,AUTUMN,1,62002.41605,26197782.1,2620,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303142,Toby's Block A2013,Prescribed Burn,3/21/2013,2012/2013,2013,AUTUMN,1,4351.730181,559116.7506,56,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303142,Toby's Block A2013,Prescribed Burn,3/21/2013,2012/2013,2013,AUTUMN,1,3518.358451,422177.0438,42,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303143,Northern Boundary (West Block) A2013,Prescribed Burn,5/3/2013,2012/2013,2013,AUTUMN,1,586.4285909,12927.73184,1,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303143,Northern Boundary (West Block) A2013,Prescribed Burn,5/3/2013,2012/2013,2013,AUTUMN,1,1985.819193,121716.8929,12,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303143,Northern Boundary (West Block) A2013,Prescribed Burn,5/3/2013,2012/2013,2013,AUTUMN,1,218.3954032,2331.294908,0,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303143,Northern Boundary (West Block) A2013,Prescribed Burn,5/3/2013,2012/2013,2013,AUTUMN,1,1449.622621,54736.68821,5,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303143,Northern Boundary (West Block) A2013,Prescribed Burn,5/3/2013,2012/2013,2013,AUTUMN,1,603.4739139,7635.299606,1,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303143,Northern Boundary (West Block) A2013,Prescribed Burn,5/3/2013,2012/2013,2013,AUTUMN,1,1383.315874,41688.44669,4,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303169,Coomunga 10-3,Bushfire,3/8/2013,2012/2013,2013,AUTUMN,1,635.1115753,16380.37274,2,Eyre and Western,38.56274375,24.81323519,30748633,5
201303170,Myponga reservoir,Bushfire,3/12/2013,2012/2013,2013,AUTUMN,1,5226.449822,753360.2179,75,Fleurieu and Kangaroo Island,8.17388618,1.534161513,908263,8
201303179,Rockleigh Fire,Bushfire,3/26/2013,2012/2013,2013,AUTUMN,1,1029.69718,35629.75239,4,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303179,Rockleigh Fire,Bushfire,3/26/2013,2012/2013,2013,AUTUMN,1,90.88871093,227.0389981,0,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303179,Rockleigh Fire,Bushfire,3/26/2013,2012/2013,2013,AUTUMN,1,516.1304229,9354.726548,1,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303179,Rockleigh Fire,Bushfire,3/26/2013,2012/2013,2013,AUTUMN,1,181.3905966,215.2605011,0,Murray and Mallee,11.96083426,5.373849443,6659290,3
201303179,Rockleigh Fire,Bushfire,3/26/2013,2012/2013,2013,AUTUMN,1,24239.56477,10823522.57,1082,Murray and Mallee,11.96083426,5.373849443,6659290,3
201304079,SA Water tramline track B,Prescribed Burn,3/6/2013,2012/2013,2013,AUTUMN,1,6108.97542,1379528.83,138,Eyre and Western,38.56274375,24.81323519,30748633,5
201304177,Narinyerri Hills,Prescribed Burn,5/9/2013,2012/2013,2013,AUTUMN,1,2098.14098,82998.62727,8,Murray and Mallee,11.96083426,5.373849443,6659290,3
201304178,Rocky Gully,Prescribed Burn,5/9/2013,2012/2013,2013,AUTUMN,1,2980.719155,122063.1762,12,Murray and Mallee,11.96083426,5.373849443,6659290,3
201304181,Warrenben Fire,Bushfire,4/20/2013,2012/2013,2013,AUTUMN,1,13948.81617,4627488.537,463,Yorke and Mid North,11.97730165,4.86429582,6028591,6
201304181,Warrenben Fire,Bushfire,4/20/2013,2012/2013,2013,AUTUMN,1,3098.115118,316408.8245,32,Yorke and Mid North,11.97730165,4.86429582,6028591,6
201304181,Warrenben Fire,Bushfire,4/20/2013,2012/2013,2013,AUTUMN,1,8831.474355,4060976.478,406,Yorke and Mid North,11.97730165,4.86429582,6028591,6
201305005,Wottons Scrub S11,Prescribed Burn,10/20/2011,2011/2012,2011,SPRING,1,992.1620154,40100.18762,4,Adelaide Hills,2.341343387,0.137105197,169901,4
201305015,Belair (Curta) A13 B2,Prescribed Burn,4/6/2013,2012/2013,2013,AUTUMN,1,1438.003356,87082.60218,9,Southern Adelaide,1.935123865,0.186929454,231644,1
201305015,Belair (Curta) A13 B2,Prescribed Burn,4/6/2013,2012/2013,2013,AUTUMN,1,1438.003356,87082.60218,9,Adelaide Hills,2.341343387,0.137105197,169901,4
201305019,Cleland (Beela) A13,Prescribed Burn,4/28/2013,2012/2013,2013,AUTUMN,1,2671.594524,100443.8094,10,Adelaide Hills,2.341343387,0.137105197,169901,4
201305022,White Scrub A13,Prescribed Burn,10/3/2012,2012/2013,2012,SPRING,1,1129.036902,75382.56586,8,Adelaide Hills,2.341343387,0.137105197,169901,4
201305033,Anstey Hill A13 B2,Prescribed Burn,4/12/2013,2012/2013,2013,AUTUMN,1,2054.997915,172205.8478,17,Northern Adelaide,2.16371037,0.084906237,105216,1
201305034,Scott Creek A13,Prescribed Burn,10/5/2012,2012/2013,2012,SPRING,1,2399.90305,116119.6975,12,Southern Adelaide,1.935123865,0.186929454,231644,1
201305034,Scott Creek A13,Prescribed Burn,10/5/2012,2012/2013,2012,SPRING,1,1356.439391,57665.37792,6,Southern Adelaide,1.935123865,0.186929454,231644,1
201305035,Sturt Gorge (Tillite) A13,Prescribed Burn,12/18/2012,2012/2013,2012,SUMMER,1,1633.076969,104446.579,10,Southern Adelaide,1.935123865,0.186929454,231644,1
201305036,Black Hill (Ambers Gully) A13,Prescribed Burn,12/2/2012,2012/2013,2012,SUMMER,1,4429.541787,482262.172,48,Adelaide Hills,2.341343387,0.137105197,169901,4
201305047,Millbrook Track 30C,Prescribed Burn,4/9/2013,2012/2013,2013,AUTUMN,1,2053.227238,138986.9777,14,Adelaide Hills,2.341343387,0.137105197,169901,4
201305048,Mt Bold Track 3,Prescribed Burn,4/20/2013,2012/2013,2013,AUTUMN,1,3630.101654,260750.6497,26,Southern Adelaide,1.935123865,0.186929454,231644,1
201305049,Barossa Green Gully Rd,Prescribed Burn,4/10/2013,2012/2013,2013,AUTUMN,1,3.589529361,0.476025499,0,"Barossa, Light and Lower North",4.080224458,0.36723557,454337,7
201305049,Barossa Green Gully Rd,Prescribed Burn,4/10/2013,2012/2013,2013,AUTUMN,1,4067.28278,476625.8132,48,"Barossa, Light and Lower North",4.080224458,0.36723557,454337,7
201305051,Dickers (Cpt 140/141),Prescribed Burn,5/1/2013,2012/2013,2013,AUTUMN,1,617.7434374,19193.68198,2,"Barossa, Light and Lower North",4.080224458,0.36723557,454337,7
201305051,Dickers (Cpt 140/141),Prescribed Burn,5/1/2013,2012/2013,2013,AUTUMN,1,1488.222068,73746.5898,7,Adelaide Hills,2.341343387,0.137105197,169901,4
201305051,Dickers (Cpt 140/141),Prescribed Burn,5/1/2013,2012/2013,2013,AUTUMN,1,1488.222068,73746.5898,7,"Barossa, Light and Lower North",4.080224458,0.36723557,454337,7
201305066,Mary Seymour,Prescribed Burn,4/30/2013,2012/2013,2013,AUTUMN,1,3718.775754,684010.4526,68,Limestone Coast,7.181517991,2.369442502,2936220,2
201305067,Wonambi,Prescribed Burn,3/2/2013,2012/2013,2013,AUTUMN,1,1277.251497,63626.59214,6,Limestone Coast,7.181517991,2.369442502,2936220,2
201305071,South Para Track 27B,Prescribed Burn,4/10/2013,2012/2013,2013,AUTUMN,1,2289.305185,265367.3177,27,"Barossa, Light and Lower North",4.080224458,0.36723557,454337,7
201305134,Para Woodlands A13,Prescribed Burn,4/11/2013,2012/2013,2013,AUTUMN,1,879.5105765,45041.66872,5,"Barossa, Light and Lower North",4.080224458,0.36723557,454337,7
201305134,Para Woodlands A13,Prescribed Burn,4/11/2013,2012/2013,2013,AUTUMN,1,857.5618761,45019.99711,5,"Barossa, Light and Lower North",4.080224458,0.36723557,454337,7
201305136,Onkaparinga Estuary A13,Prescribed Burn,4/3/2013,2012/2013,2013,AUTUMN,1,302.2505375,4459.039949,0,Southern Adelaide,1.935123865,0.186929454,231644,1
201305136,Onkaparinga Estuary A13,Prescribed Burn,4/3/2013,2012/2013,2013,AUTUMN,1,168.4046138,1483.716888,0,Southern Adelaide,1.935123865,0.186929454,231644,1
201305136,Onkaparinga Estuary A13,Prescribed Burn,4/3/2013,2012/2013,2013,AUTUMN,1,172.1202764,1105.969518,0,Southern Adelaide,1.935123865,0.186929454,231644,1
201305136,Onkaparinga Estuary A13,Prescribed Burn,4/3/2013,2012/2013,2013,AUTUMN,1,166.0442779,1308.751883,0,Southern Adelaide,1.935123865,0.186929454,231644,1
201305136,Onkaparinga Estuary A13,Prescribed Burn,4/3/2013,2012/2013,2013,AUTUMN,1,1643.955498,99277.61996,10,Southern Adelaide,1.935123865,0.186929454,231644,1
201305165,Craigburn Farm A13 (UBU),Prescribed Burn,4/5/2013,2012/2013,2013,AUTUMN,1,816.9889427,41833.16968,4,Southern Adelaide,1.935123865,0.186929454,231644,1
201305166,Maslin Beach A13 (UBU),Prescribed Burn,4/4/2013,2012/2013,2013,AUTUMN,1,3331.795772,83079.68267,8,Southern Adelaide,1.935123865,0.186929454,231644,1
201305182,Cox Scrub Fire,Bushfire,5/3/2013,2012/2013,2013,AUTUMN,1,13118.02529,2142671.173,214,Fleurieu and Kangaroo Island,8.17388618,1.534161513,908263,8
201305183,Stipiturus Fire,Bushfire,5/1/2013,2012/2013,2013,AUTUMN,1,1199.744457,75324.13881,8,Fleurieu and Kangaroo Island,8.17388618,1.534161513,908263,8
201305185,CHERRYVILLE,Bushfire,5/9/2013,2012/2013,2013,AUTUMN,1,23063.1474,6265414.282,627,Adelaide Hills,2.341343387,0.137105197,169901,4
201305186,Little Para Track 10E (Coolatai Grass Burn),Prescribed Burn,5/29/2013,2012/2013,2013,AUTUMN,1,3029.995696,126886.0199,13,Northern Adelaide,2.16371037,0.084906237,105216,1
201306174,RB1L2,Prescribed Burn,4/4/2013,2012/2013,2013,AUTUMN,1,2238.740655,232633.4377,23,Fleurieu and Kangaroo Island,8.17388618,1.534161513,908263,8
201310005,East Gosseland Block 14,Prescribed Burn,4/7/2013,2012/2013,2013,AUTUMN,1,2834.077425,121495.8079,12,Fleurieu and Kangaroo Island,8.17388618,1.534161513,908263,8
201310006,East Gosselands Block 15,Prescribed Burn,4/6/2013,2012/2013,2013,AUTUMN,1,1479.535917,103263.3533,10,Fleurieu and Kangaroo Island,8.17388618,1.534161513,908263,8
201311004,Pualco Range-Hardy,Bushfire,11/8/2013,2013/2014,2013,SPRING,1,10144.18669,6208712.517,621,Far North,44.05602368,58.29778733,72242787,9
201311005,"Melrose, Bridle Track",Bushfire,11/24/2013,2013/2014,2013,SPRING,1,7625.418909,3457498.012,346,Yorke and Mid North,11.97730165,4.86429582,6028591,6
201311010,Yattalunga,Bushfire,11/30/2013,2013/2014,2013,SPRING,1,1506.42114,122966.6044,12,Northern Adelaide,2.16371037,0.084906237,105216,1
201311015,O'Halloran Hill (West) S13,Prescribed Burn,11/22/2012,2012/2013,2012,SPRING,1,2198.422955,153878.9418,15,Southern Adelaide,1.935123865,0.186929454,231644,1
201311018,Cox Scrub S13,Prescribed Burn,5/1/2013,2012/2013,2013,AUTUMN,1,1909.308286,220754.8956,22,Fleurieu and Kangaroo Island,8.17388618,1.534161513,908263,8
201312011,Yardea Gawler Ranges,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,4210.224261,1045372.795,105,Far North,44.05602368,58.29778733,72242787,9
201312012,Peterby Gawler Ranges,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,1444.995194,99252.72424,10,Far North,44.05602368,58.29778733,72242787,9
201312013,Turkey Flat,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,2534.512023,202825.1459,20,Far North,44.05602368,58.29778733,72242787,9
201312014,Lake Newland,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,5983.80443,869714.0221,87,Eyre and Western,38.56274375,24.81323519,30748633,5
201312015,koolgera,Bushfire,11/30/2013,2013/2014,2013,SPRING,1,35349.73902,10797786.22,1080,Eyre and Western,38.56274375,24.81323519,30748633,5
201312015,koolgera,Bushfire,11/30/2013,2013/2014,2013,SPRING,1,35349.73902,10797786.22,1080,Far North,44.05602368,58.29778733,72242787,9
201312016,koolgera,Bushfire,11/30/2013,2013/2014,2013,SPRING,1,4810.207056,647747.6722,65,Eyre and Western,38.56274375,24.81323519,30748633,5
201312017,koolgera cr,Bushfire,11/30/2013,2013/2014,2013,SPRING,1,68507.01161,24471492.87,2447,Eyre and Western,38.56274375,24.81323519,30748633,5
201312017,koolgera cr,Bushfire,11/30/2013,2013/2014,2013,SPRING,1,68507.01161,24471492.87,2447,Far North,44.05602368,58.29778733,72242787,9
201312018,nunnya cp,Bushfire,11/30/2013,2013/2014,2013,SPRING,1,48198.63842,41152817.49,4115,Eyre and Western,38.56274375,24.81323519,30748633,5
201312019,nunnyah cp,Bushfire,11/30/2013,2013/2014,2013,SPRING,1,13320.01917,3982967.498,398,Eyre and Western,38.56274375,24.81323519,30748633,5
201312020,nunnya cp,Bushfire,11/30/2013,2013/2014,2013,SPRING,1,15372.55049,3724800.582,372,Eyre and Western,38.56274375,24.81323519,30748633,5
201312021,pureba,Bushfire,11/30/2013,2013/2014,2013,SPRING,1,19256.12756,3765925.893,377,Far North,44.05602368,58.29778733,72242787,9
201312022,pureba,Bushfire,11/30/2013,2013/2014,2013,SPRING,1,43630.04986,14118460.57,1412,Eyre and Western,38.56274375,24.81323519,30748633,5
201312022,pureba,Bushfire,11/30/2013,2013/2014,2013,SPRING,1,43630.04986,14118460.57,1412,Far North,44.05602368,58.29778733,72242787,9
201312023,pureba,Bushfire,11/30/2013,2013/2014,2013,SPRING,1,44169.06988,28677029.82,2868,Far North,44.05602368,58.29778733,72242787,9
201312023,pureba,Bushfire,11/30/2013,2013/2014,2013,SPRING,1,15978.76097,5724043.077,572,Far North,44.05602368,58.29778733,72242787,9
201312024,pureba,Bushfire,11/30/2013,2013/2014,2013,SPRING,1,24946.20955,10584705.57,1058,Eyre and Western,38.56274375,24.81323519,30748633,5
201312025,pureba,Bushfire,11/30/2013,2013/2014,2013,SPRING,1,8785.893832,1452306.628,145,Eyre and Western,38.56274375,24.81323519,30748633,5
201312026,pureba,Bushfire,11/30/2013,2013/2014,2013,SPRING,1,27372.97547,20065096.17,2007,Eyre and Western,38.56274375,24.81323519,30748633,5
201312026,pureba,Bushfire,11/30/2013,2013/2014,2013,SPRING,1,27372.97547,20065096.17,2007,Far North,44.05602368,58.29778733,72242787,9
201312027,pureba,Bushfire,11/30/2013,2013/2014,2013,SPRING,1,23574.39564,10547109.09,1055,Eyre and Western,38.56274375,24.81323519,30748633,5
201312027,pureba,Bushfire,11/30/2013,2013/2014,2013,SPRING,1,23574.39564,10547109.09,1055,Far North,44.05602368,58.29778733,72242787,9
201312028,Yumbarra 1,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,2599.278108,334615.6216,33,Eyre and Western,38.56274375,24.81323519,30748633,5
201312029,Yumbarra 2,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,1914.871968,103033.8521,10,Eyre and Western,38.56274375,24.81323519,30748633,5
201312029,Yumbarra 2,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,1495.096737,91796.97541,9,Eyre and Western,38.56274375,24.81323519,30748633,5
201312030,Yumbarra 3,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,23734.5601,9698599.411,970,Eyre and Western,38.56274375,24.81323519,30748633,5
201312031,Yumbarra 4,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,7701.753546,1512072.386,151,Eyre and Western,38.56274375,24.81323519,30748633,5
201312032,Yumbarra 5,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,66270.05897,56167081.1,5617,Eyre and Western,38.56274375,24.81323519,30748633,5
201312033,Yellabinna 1,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,2729.461738,429082.3446,43,Eyre and Western,38.56274375,24.81323519,30748633,5
201312036,Yellabinna 4,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,26591.92504,19117385.35,1912,Eyre and Western,38.56274375,24.81323519,30748633,5
201312037,Yellabinna 5,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,8863.007414,2820611.296,282,Eyre and Western,38.56274375,24.81323519,30748633,5
201312038,Yellabinna 6,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,17808.00507,8968909.84,897,Eyre and Western,38.56274375,24.81323519,30748633,5
201312039,Yellabinna 7,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,40867.63368,22911587.37,2291,Eyre and Western,38.56274375,24.81323519,30748633,5
201312040,Yellabinna 8,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,26226.15216,17309143.01,1731,Eyre and Western,38.56274375,24.81323519,30748633,5
201312041,Yellabinna 9,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,8104.183116,2143372.868,214,Eyre and Western,38.56274375,24.81323519,30748633,5
201312042,Yellabinaa 10,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,18876.02591,7802456.228,780,Eyre and Western,38.56274375,24.81323519,30748633,5
201312043,Yellabinna 11,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,12135.2406,5284529.61,528,Eyre and Western,38.56274375,24.81323519,30748633,5
201312044,Yellabinna 12,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,7138.911993,1820017.385,182,Eyre and Western,38.56274375,24.81323519,30748633,5
201312045,Yellabinna 13,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,48170.93336,44052964.91,4405,Eyre and Western,38.56274375,24.81323519,30748633,5
201312046,Yellabinna 14,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,29457.88015,19805508.19,1981,Eyre and Western,38.56274375,24.81323519,30748633,5
201312047,Yellabinna 15,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,27975.41961,11987155.73,1199,Eyre and Western,38.56274375,24.81323519,30748633,5
201312049,Yellabinna 17,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,5438.846565,1180131.464,118,Eyre and Western,38.56274375,24.81323519,30748633,5
201312050,Yellabinna 18,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,3106.990354,417513.2771,42,Eyre and Western,38.56274375,24.81323519,30748633,5
201312051,Yellabinna 19,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,9293.839399,1986886.618,199,Eyre and Western,38.56274375,24.81323519,30748633,5
201312052,Yellabinna 20,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,54047.12024,35435414.01,3544,Eyre and Western,38.56274375,24.81323519,30748633,5
201312054,Yellabinna 22,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,36929.60491,20256773.58,2026,Eyre and Western,38.56274375,24.81323519,30748633,5
201312056,Yellabinna 24,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,22025.3205,8462879.118,846,Eyre and Western,38.56274375,24.81323519,30748633,5
201312057,Yellabinna 25,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,44369.36023,16512616.88,1651,Eyre and Western,38.56274375,24.81323519,30748633,5
201312058,Yellabinna 26,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,24341.51808,6729975.176,673,Eyre and Western,38.56274375,24.81323519,30748633,5
201312059,Yellabinna 27,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,10317.05954,1554178.708,155,Eyre and Western,38.56274375,24.81323519,30748633,5
201312060,Yellabinna 28,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,72697.44417,77002091.6,7700,Eyre and Western,38.56274375,24.81323519,30748633,5
201312061,Yellabinna 29,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,32238.87674,28656439.72,2866,Eyre and Western,38.56274375,24.81323519,30748633,5
201312062,Yellabinna 30,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,41062.61423,26737367.92,2674,Eyre and Western,38.56274375,24.81323519,30748633,5
201312064,Yellabinna 32,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,13919.25462,5178365.888,518,Eyre and Western,38.56274375,24.81323519,30748633,5
201312064,Yellabinna 32,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,13919.25462,5178365.888,518,Far North,44.05602368,58.29778733,72242787,9
201312065,Yellabinna 33,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,40398.50772,13301809.7,1330,Eyre and Western,38.56274375,24.81323519,30748633,5
201312065,Yellabinna 33,Bushfire,12/1/2013,2013/2014,2013,SUMMER,1,40398.50772,13301809.7,1330,Far North,44.05602368,58.29778733,72242787,9
